Kategori,Başlık,İçerik
Eğitim,MEB'den 23 Nisan'a özel marş,"Milli Eğitim Bakanlığı (MEB), 23 Nisan'ın 100. yıl dönümüne özel marş hazırladı."
Eğitim,Okullar ne zaman açılacak?  Okul tatili uzayacak mı? Yaz tatilinde okul olacak mı?,Koronavirüs salgını ile ilgili alınan tedbirlerden biri de okulların kapatılması ve eğitime bir süre uzaktan devam edilmesiydi. Peki okullar ne zaman açılacak? Okul tatili ne kadar uzayacak?
Eğitim,TRT-EBA TV canlı izle... Online TRT-EBA TV izleme...EBA TV ile ilgili merak edilenler...,TRT-EBA tv frekansları belli oldu. 23 Mart’ta uzaktan eğitim programı kapsamında televizyondan dersler başladı. MEB EBA-TV ile ilgili merak edilen soruları cevaplandırdı. EBA TV’ye nasıl erişilir?
Eğitim,EBA’ya nasıl giriş yapılır? EBA öğrenci girişi…? EBA şifre alma…,23 Mart'ta başlayan uzaktan eğitim süreci kapsamında Eğitim Bilişim Ağı (EBA) kullanılacak. Peki EBA’ya nasıl girilir? EBA giriş yöntemi…
Eğitim,"Milli Eğitim Bakanı Selçuk, öğrencilerin sorularını cevapladı","Milli Eğitim Bakanı Selçuk, ""LGS'deki soruların bu sene daha zor olacağı"" yönündeki iddialara ""Böyle bir şey kesinlikle yok. Herhangi bir zorlaştırma veya basitleştirme kesinlikle söz konusu olmayacak."" şeklinde yanıt verdi."
Eğitim,Bakan Selçuk: 'Yazın okullar 2 ay açık olacak' yorumu doğru değil,"Milli Eğitim Bakanı Selçuk, ""Okulların tatil olduğu süre kadar telafi eğitimi yapılmayacak. 'Yazın 2 ay okullar açık olacak' yorumu doğru değil"" dedi."
Eğitim,MEB'den velilere evde etkinlik seti,"Milli Eğitim Bakanı Ziya Selçuk, ""Uzaktan Eğitim Yakından İlgi Seti"" hazırladıklarını açıkladı. Sette, evde etkinlik tavsiyeleri yer alıyor."
Eğitim,LGS çalışma soruları destek paketi...  LGS Nisan ayı örnek sorular 2020…,"Milli Eğitim Bakanı Ziya Selçuk, 516 sorudan oluşan Liselere Geçiş Sistemi (LGS) çalışma soruları destek paketini yayımladıklarını söyledi. LGS örnek soru kitapçığı… Nisan ayı örnek sorular 2020..."
Eğitim,MEB'den LGS için destek paketi,"Milli Eğitim Bakanı Ziya Selçuk, 516 sorudan oluşan Liselere Geçiş Sistemi (LGS) çalışma soruları destek paketini yayımladıklarını söyledi."
Eğitim,EBA’ya nasıl giriş yapılır? EBA öğrenci girişi…? EBA şifre alma…,Bugün başlayan uzaktan eğitim süreci kapsamında Eğitim Bilişim Ağı (EBA) kullanılacak. Peki EBA’ya nasıl girilir? EBA giriş yöntemi…
Eğitim,Okullar ne zaman açılacak?  Okul tatili uzayacak mı? Yaz tatilinde okul olacak mı?,Koronavirüs salgını ile ilgili alınan tedbirlerden biri de okulların kapatılması ve eğitime bir süre uzaktan devam edilmesiydi. Okul tatilinin uzamasına karar verildi. Peki okullar ne zaman açılacak? Okul tatili ne kadar uzayacak?
Eğitim,TRT-EBA TV canlı izle... Online TRT-EBA TV izleme...EBA TV ile ilgili merak edilenler...,TRT-EBA tv frekansları belli oldu. 23 Mart’ta uzaktan eğitim programı kapsamında televizyondan dersler başladı. MEB EBA-TV ile ilgili merak edilen soruları cevaplandırdı. EBA TV’ye nasıl erişilir? EBA TV canlı izleme...
Eğitim,EBA’ya nasıl giriş yapılır? EBA öğrenci girişi…? EBA şifre alma…,23 Mart'ta başlayan uzaktan eğitim süreci kapsamında Eğitim Bilişim Ağı (EBA) kullanılacak. Peki EBA’ya nasıl girilir? EBA giriş yöntemi…
Eğitim,MEB'den öğrencilere uluslararası sertifikalı eğitim imkanı,"Milli Eğitim Bakanı Ziya Selçuk, uzaktan eğitim aracılığıyla öğrencilere uluslararası sertifikalara sahip olma imkanı sunulması için gerekli altyapı çalışmalarının tamamlandığını açıkladı."
Eğitim,Okullar ne zaman açılacak?  Okul tatili uzayacak mı?,Koronavirüs salgını ile ilgili alınan tedbirlerden biri de okulların kapatılması ve eğitime bir süre uzaktan devam edilmesiydi. Okul tatilinin uzamasına karar verildi. Peki okullar ne zaman açılacak? Okul tatili ne kadar uzayacak?
Eğitim,EBA’ya nasıl giriş yapılır? EBA öğrenci girişi…? EBA şifre alma…,Bugün başlayan uzaktan eğitim süreci kapsamında Eğitim Bilişim Ağı (EBA) kullanılacak. Peki EBA’ya nasıl girilir? EBA giriş yöntemi…
Eğitim,TRT EBA veli kuşağının uzman konukları,"TRT EBA kanallarındaki ""BİZDEN"" isimli veli kuşağının bu haftaki konukları psikolog Doğan Cüceloğlu, akademisyen-yazar Mim Kemal Öke ve psikiyatrist Kemal Sayar olarak belirlendi."
Eğitim,TRT EBA TV canlı izle... Online TRT EBA TV izleme...EBA TV ile ilgili merak edilenler...,TRT-EBA TV frekansları belli oldu. 23 Mart’ta uzaktan eğitim programı kapsamında televizyondan dersler başladı. MEB EBA TV ile ilgili merak edilen soruları cevaplandırdı. EBA TV’ye nasıl erişilir? TRT EBA TV canlı izleme...
Eğitim,Eczacılık ve diş hekimliği öğrencilerine staj kolaylığı,Mezun aşamasına gelen Diş Hekimliği ve Eczacılık bölümü öğrencileri kalan staj sürelerini isterlerse uzaktan öğretim yoluyla tamamlayabilecek. Karar koronavirüs önlemleri kapsamında YÖK tarafından alındı.
Eğitim,TRT EBA TV'de kaynaştırma öğrencilerine özel içerik,"Milli Eğitim Bakanı Ziya Selçuk, ""İlkokul ve ortaokul düzeyindeki kaynaştırma öğrencilerine yönelik Türkçe, matematik ve hayat bilgisi derslerine ait 30 ders anlatım videosu hazırladık."" dedi."
Eğitim,EBA’ya nasıl giriş yapılır? EBA öğrenci girişi…? EBA şifre alma…,23 Mart'ta başlayan uzaktan eğitim süreci kapsamında Eğitim Bilişim Ağı (EBA) kullanılacak. Peki EBA’ya nasıl girilir? EBA giriş yöntemi…
Eğitim,"MEB'den ""Merak Gıdıklayan Sorular"" serisi","Milli Eğitim Bakanlığı, koronavirüs tedbirleri kapsamında uzaktan eğitimde yeni bir hizmeti devreye soktu. ""Merak Gıdıklayan Sorular"" serisi başlatıldı. TRT EBA TV'de yayınlanmaya başlayan videolarla çocukların merak ettiği sorular yanıt buluyor."
Eğitim,Online eğitime ilgi arttı,"Çin'den dünyaya yayılan Kovid-19 salgını, eğitimden sosyal hayata, ekonomiden çalışma yaşamına birçok değişikliği de beraberinde getirdi. Sınıf ortamındaki eğitim ve kurslara ara verilerek uzaktan eğitime geçildi."
Eğitim,Devlet korumasındaki çocuklar TRT ve EBA TV'yi takip ediyor,"COVID-19'un yurtta da görülmesi üzerine uzaktan eğitim alan Erzurum'daki koruma altındaki çocuklar, sosyal mesafeye de dikkat ederek kaldıkları evden eğitimlerini sürdürüyor."
Eğitim,MSÜ tercih işlemleri ertelendi mi? MSÜ sınavı ne zaman?,"MSÜ Askeri Öğrenci Aday Tercih İşlemleri ertelendi mi? Koronavirüs salgını nedeniyle 2020 MSÜ Sınavı, ÖSYM Başkanlığı'nca ertelenmişti. MSÜ tercih işlemleri ne zaman yapılacak? MSÜ sınavı ne zaman?"
Eğitim,LGS’ye başvuru yapılacak mı? LGS 2020 ne zaman? LGS ile ilgili merak edilenler…,"Liselere Geçiş Sistemi (LGS) ile ilgili sıkça sorulan soruların yanıtları, Milli Eğitim Bakanlığının internet sitesinden yayımlandı. LGS başvurusu yapılacak mı? LGS 2020 ne zaman yapılacak?"
Eğitim,Hemşirelik öğrencileri uzaktan ya da uygulamalı staj yapabilecek,"YÖK Başkanı Saraç, hemşirelik programlarında mezun aşamasında olan öğrencilerinin staj eğitimlerini sağlık birimlerinde koruyucu önlemler alınarak yapabilecekleri gibi uzaktan öğretim yoluyla da yapabileceğini açıkladı."
Eğitim,EBA'da rekora gidiliyor,"Milli Eğitim Bakanlığı'nın Dijital Eğitim Platformu EBA, kullanıcı sayısı ile küresel rekora gidiyor. EBA, dünyada eğitim alanında en çok ziyaret edilen 6'ıncı, Türkiye'de kamu internet siteleri arasında ilk sıraya yerleşti."
Eğitim,EBA’ya nasıl giriş yapılır? EBA öğrenci girişi…? EBA şifre alma…,23 Mart'ta başlayan uzaktan eğitim süreci kapsamında Eğitim Bilişim Ağı (EBA) kullanılacak. Peki EBA’ya nasıl girilir? EBA giriş yöntemi…
Eğitim,Bakan Selçuk'tan çocuklara çağrı: Hayallerinizin öyküsünü yazın,"Milli Eğitim Bakanı Selçuk, çocuklara çağrıda bulunarak ""Hayallerinizin öyküsünü yazın. Aralarından belirleyeceğimiz 100 öyküyü, 23 Nisan'ın 100'üncü yıl dönümünde kitaplaştıralım"" dedi."
Eğitim,YÖK'ten uygulamalı eğitimi gören öğrencilere kolaylık,"Öğrencilerin eksik kalan sektördeki uygulama eğitimleri üniversiteler tarafından uzaktan öğretim yöntemiyle ders, ödev, proje, uygulama dosyası ve benzeri etkinlikler veya yaz öğretimi şeklinde tamamlatılabilecek."
Eğitim,Okullar ne zaman açılacak?  Okul tatili uzayacak mı?,Koronavirüs salgını ile ilgili alınan tedbirlerden biri de okulların kapatılması ve eğitime bir süre uzaktan devam edilmesiydi. Okul tatilinin uzamasına karar verildi. Peki okullar ne zaman açılacak? Okul tatili ne kadar uzayacak?
Eğitim,EBA’ya nasıl giriş yapılır? EBA öğrenci girişi…? EBA şifre alma…,23 Mart'ta başlayan uzaktan eğitim süreci kapsamında Eğitim Bilişim Ağı (EBA) kullanılacak. Peki EBA’ya nasıl girilir? EBA giriş yöntemi…
Eğitim,TRT-EBA TV canlı izle... Online TRT-EBA TV izleme...EBA TV ile ilgili merak edilenler...,TRT-EBA tv frekansları belli oldu. 23 Mart’ta uzaktan eğitim programı kapsamında televizyondan dersler başladı. MEB EBA-TV ile ilgili merak edilen soruları cevaplandırdı. EBA TV’ye nasıl erişilir?
Eğitim,Öğretmenlere de 'uzaktan eğitim' veriliyor,"Milli Eğitim Bakanı Ziya Selçuk, bakanlığın uzaktan hizmet içi eğitim programlarına 125 bin öğretmenin katıldığını açıkladı."
Eğitim,LGS örnek soru kitapçığı yayımlandı mı? Nisan ayı örnek sorular 2020…,"Milli Eğitim Bakanlığı tarafından hazırlanan Nisan ayı örnek sorular, erişime açıldı. LGS Nisan ayı örnek sorulara nasıl ulaşılır?  LGS örnek soru kitapçığı… Nisan ayı örnek sorular 2020..."
Eğitim,Yükseköğretimde yeni düzenlemeler teklifi Meclis'te,"AK Parti milletvekilleri, iki yeni vakıf üniversitesinin kurulmasını da içeren kanun teklifini Meclis Başkanlığına sundu."
Eğitim,LGS örnek soru kitapçığı yayımlandı,"Milli Eğitim Bakanlığı tarafından her ay hazırlanarak, internet sitesinden erişime açılan örnek LGS örnek soru kitapçıkları, artık 15 günde bir yayımlanacak."
Eğitim,TRT-EBA TV canlı izle... Online TRT-EBA TV izleme...EBA TV ile ilgili merak edilenler...,TRT-EBA tv frekansları belli oldu. 23 Mart’ta uzaktan eğitim programı kapsamında televizyondan dersler başladı. MEB EBA-TV ile ilgili merak edilen soruları cevaplandırdı. EBA TV’ye nasıl erişilir?
Eğitim,EBA’ya nasıl giriş yapılır? EBA öğrenci girişi…? EBA şifre alma…,23 Mart'ta başlayan uzaktan eğitim süreci kapsamında Eğitim Bilişim Ağı (EBA) kullanılacak. Peki EBA’ya nasıl girilir? EBA giriş yöntemi…
Eğitim,Veli kuşağına her gün bir uzman,"TRT EBA TV'de dün başlatılan ""BİZDEN"" isimli veli kuşağında her gün bir uzman, sağlık, eğitim, psikososyal destek gibi başlıklarda velilere bilgi verecek."
Eğitim,Öğretmen adayı son sınıf öğrencilerine uygulama eğitimi kararı,"Yükseköğretim Kurulu, öğretmen adayı son sınıf öğrencilerinin uygulama çalışmalarındaki eksikliklerin ders, ödev ve dosya hazırlığı ile telafi edilebilmesi için karar aldı."
Eğitim,Bursluluk sınavı 2020 ne zaman? İOKBS konuları açıklandı...,"Milli Eğitim Bakanı Ziya Selçuk, ilköğretim ve ortaöğretim bursluluk sınavına girecek öğrencilerin hangi konulardan sorumlu olacağını açıkladı. Bursluluk (İOKBS) sınavı ne zaman yapılacak? Bursluluk sınavı ertelendi..."
Eğitim,18 bin üniversiteliden YÖK ve üniversitelere karne,"Üniversite Araştırmaları Laboratuvarı, yeni koronavirüs salgını sürecinde, 18 bin öğrencinin katıldığı araştırmayla üniversitelerin uzaktan eğitimle ilgili karnelerini çıkardı."
Eğitim,Seviye Tespit Sınavları ertelendi,"Yükseköğretim Kurulu (YÖK), koronavirüs önlemleri kapsamında üniversitelerce nisan, mayıs ve haziran aylarında yapılacak Seviye Tespit Sınavı (STS) ve muadil sınavların ertelenmesine karar verdi."
Eğitim,MEB'den canlı sınıf yazılımlarıyla ilgili açıklama,"Milli Eğitim Bakanlığı (MEB), uzaktan eğitim sürecinde canlı sınıf uygulamalarında kullanılan teknolojilerle ilgili öğretmenleri bilgilendirdi."
Eğitim,Sağlık Bakanlığı personel alımı 2020 sonuç sorgulama… 18 bin personel alımı sonuçları açıklandı…,Sağlık Bakanlığı 18 bin personel alımı sonuçları ÖSYM tarafından açıklandı. Sonuçlara nereden ulaşılır? Sağlık Bakanlığı personel alımı sonuçları 2020.. 18 bin sağlık personeli alımı sonuçları sorgulama…
Eğitim,İOKBS 2020 ne zaman yapılacak? Bursluluk sınavı konuları açıklandı...,"Milli Eğitim Bakanı Ziya Selçuk, ilköğretim ve ortaöğretim bursluluk sınavına girecek öğrencilerin hangi konulardan sorumlu olacağını açıkladı. Bursluluk (İOKBS) sınavı ne zaman yapılacak? Bursluluk sınavı ertelendi..."
Eğitim,TRT EBA TV'de 'Veli Kuşağı' başlıyor,"Öğrencilerin uzaktan eğitim aldığı TRT EBA TV, veliler için de bir yayın başlatıyor. ""Veli Kuşağı""nın ilk yayını bugün akşam 20.00'de ekranlarda olacak."
Eğitim,Bursluluk sınavına girecek öğrenciler birinci dönemden sorumlu,"Milli Eğitim Bakanı Ziya Selçuk, ""İlköğretim ve ortaöğretim bursluluk sınavına girecek öğrenciler, 1. dönem müfredat ve kazanımlarından sorumlu olacak"" dedi."
Eğitim,TRT-EBA TV canlı izle... Online TRT-EBA TV izleme...EBA TV ile ilgili merak edilenler...,TRT-EBA tv frekansları belli oldu. 23 Mart’ta uzaktan eğitim programı kapsamında televizyondan dersler başladı. MEB EBA-TV ile ilgili merak edilen soruları cevaplandırdı. EBA TV’ye nasıl erişilir?
Eğitim,EBA’ya nasıl giriş yapılır? EBA öğrenci girişi…? EBA şifre alma…,23 Mart'ta başlayan uzaktan eğitim süreci kapsamında Eğitim Bilişim Ağı (EBA) kullanılacak. Peki EBA’ya nasıl girilir? EBA öğrenci girişi... EBA giriş yöntemi…
Eğitim,LGS'ye ilişkin merak edilenler ve cevapları,"Liselere Geçiş Sistemi (LGS) ile ilgili sıkça sorulan soruların yanıtları, Milli Eğitim Bakanlığının internet sitesinden yayımlandı."
Eğitim,MEB cerrahi maske üretiminde hedefini büyüttü,"Milli Eğitim Bakanlığı meslek liselerinin yeni tip koronavirüs önlemleri kapsamında başlattığı cerrahi maske üretimini, 2 milyondan 10 milyona yükseltti."
Eğitim,Kosovalı Türklere EBA ile Türkçe eğitim,"Milli Eğitim Bakanı Ziya Selçuk, EBA'nın Kosovalı Türklerin Türkçe eğitimlerinde de kullanılacağını duyurdu."
Eğitim,Sözleşmeli öğretmen ataması Haziran 2020... Başvurular ne zaman? Kontenjanlar ve puanlar açıklandı...,2020 Haziran Sözleşmeli Öğretmen Atama Takvimi ve Kontenjanları açıklandı. En fazla kontenjan 2.831 ile sınıf öğretmenliğine ayrıldı. Başvurular ne zaman yapılacak? Sözlü mülakat ne zaman? Sözleşmeli öğretmen ataması 2020...
Eğitim,Melike öğretmen masadan tahta ile milyonlara ders verdi,"Tekirdağ'ın Çerkezköy ilçesinde Türkçe öğretmeni Melike Büyük Dinçer'in masayı yan çevirip okul tahtası gibi kullanarak internet üzerinden öğrencilerine ders anlatması, takdir topladı."
Eğitim,Hakkari'de uzaktan eğitimi takip edemeyen 2 kardeşe televizyon hediye edildi,Hakkari'nin Şemdinli ilçesinde evlerinde televizyon olmadığı için TRT EBA TV'den derslerini takip edemeyen 2 kardeşe televizyon hediye edildi.
Eğitim,TRT-EBA TV canlı izle... Online TRT-EBA TV izleme...EBA TV ile ilgili merak edilenler...,TRT-EBA tv frekansları belli oldu. 23 Mart’ta uzaktan eğitim programı kapsamında televizyondan dersler başladı. MEB EBA-TV ile ilgili merak edilen soruları cevaplandırdı. EBA TV’ye nasıl erişilir?
Eğitim,EBA’ya nasıl giriş yapılır? EBA öğrenci girişi…? EBA şifre alma…,Bugün başlayan uzaktan eğitim süreci kapsamında Eğitim Bilişim Ağı (EBA) kullanılacak. Peki EBA’ya nasıl girilir? EBA giriş yöntemi…
Eğitim,TRT-EBA TV canlı izle... Online TRT-EBA TV izleme...EBA TV ile ilgili merak edilenler...,"TRT EBA TV frekansları belli oldu. 23 Mart’ta uzaktan eğitim programı kapsamında televizyondan dersler başladı. MEB EBA TV ile ilgili merak edilen soruları cevaplandırdı. 
TRT EBA TV’ye nasıl erişilir?"
Eğitim,EBA’ya nasıl giriş yapılır? EBA öğrenci girişi…? EBA şifre alma…,Bugün başlayan uzaktan eğitim süreci kapsamında Eğitim Bilişim Ağı (EBA) kullanılacak. Peki EBA’ya nasıl girilir? EBA giriş yöntemi…
Eğitim,Bakan Selçuk: Uzaktan eğitimde en başarılı ikinci ülkeyiz,"Milli Eğitim Bakanı Selçuk, ""Uzaktan eğitimde en başarılı ikinci ülkeyiz"" dedi."
Eğitim,Türkiye uzaktan eğitim veren 2 ülkeden biri,"184 ülkede 1,5 milyarın üzerinde öğrenci yüz yüze eğitim mahrum kaldı. Türkiye ise, koronavirüs salgını nedeniyle milyonlarca öğrenciye ulusal çapta uzaktan eğitim başlatan ikinci ülke oldu."
Eğitim,Öğrenciler bahar dönemi kayıtlarını isterse dondurabilecek,"YÖK, koronavirüs nedeniyle isteyen üniversite öğrencilerinin bahar dönemi kayıtlarını dondurabileceğini, dondurulan sürenin, azami süreden sayılmayacağını açıkladı."
Eğitim,TRT-EBA TV canlı izle... Online TRT-EBA TV izleme...EBA TV ile ilgili merak edilenler...,TRT-EBA tv frekansları belli oldu. 23 Mart’ta uzaktan eğitim programı kapsamında televizyondan dersler başladı. MEB EBA-TV ile ilgili merak edilen soruları cevaplandırdı. EBA TV’ye nasıl erişilir?
Eğitim,EBA’ya nasıl giriş yapılır? EBA öğrenci girişi…? EBA şifre alma…,23 Mart'ta başlayan uzaktan eğitim süreci kapsamında Eğitim Bilişim Ağı (EBA) kullanılacak. Peki EBA’ya nasıl girilir? EBA giriş yöntemi…
Eğitim,LGS’de hangi konular çıkacak? LGS müfredatı açıklandı... LGS 2020 başvuruları nasıl yapılacak?,LGS’de hangi konuların çıkacağı belli oldu. Milli Eğitim Bakanlığından LGS müfredatına ilişkin açıklama geldi. LGS 2020 konuları...
