Kategori,Başlık,İçerik
Ekonomi,Texhibition İstanbul kapılarını açtı,Dünya tekstil sektörünün önemli buluşma noktalarından birisi haline gelen Texhibition İstanbul Kumaş ve Tekstil Aksesuarları Fuarı 400'den fazla üreticinin katılımıyla başladı.
Ekonomi,Euro Bölgesi'nde sanayi üretimi temmuzda düştü,"Euro Bölgesi'nde sanayi üretimi, temmuzda bir önceki aya göre yüzde 1,1 geriledi."
Ekonomi,"Almanya'da şirket iflasları ocak-haziran döneminde yüzde 20,5 arttı","Almanya'da iflas eden şirket sayısı, ekonomik yavaşlama ve artan kredi faiz oranlarıyla bu yılın ilk yarısında 2022’nin aynı dönemine göre yüzde 20,5 artarak 8 bin 571 oldu."
Ekonomi,Bakan Kacır: Türkiye'ye olan yatırımcı ilgisi yükseliyor,"Sanayi ve Teknoloji Bakanı Mehmet Fatih Kacır, ""Yenilikçi teknolojilerde dünya sahnesinde öncü bir rol üstlenmeyi hedefliyoruz. Türkiye'ye olan yatırımcı ilgisi yükseliyor."" ifadesini kullandı."
Ekonomi,Bakan Bolat: Tekstil ve konfeksiyon sektörlerimiz büyümesine devam edecek,"Ticaret Bakanı Ömer Bolat, ""Tekstil, konfeksiyon ve diğer sektörlerimiz, alternatif pazarlar ve alternatif müşteriler arayarak içeride de, dışarıda da büyümelerini devam ettirecek"" dedi."
Ekonomi,Kira anlaşmazlığı arabuluculuk masasında çözüldü,"İzmir'de, ev sahibinin aylık 15 bin lira kira ve 1 yılın sonunda tahliye talep etmesi nedeniyle anlaşmazlık yaşayan taraflar, arabuluculuk sistemiyle sonuca ulaştı."
Ekonomi,Bakan Uraloğlu: Hazar geçişlerini rekabetçi güzergaha dönüştüreceğiz,"Ulaştırma ve Altyapı Bakanı Abdulkadir Uraloğlu, ""Hazar geçişlerini arzu ettiğimiz rekabetçi güzergaha dönüştüreceğimize eminim"" dedi."
Ekonomi,"""Helal Expo"" kasımda İstanbul'da düzenlenecek","9. Dünya Helal Zirvesi ve 10. İslam İşbirliği Teşkilatı Helal Expo 2023, 23-26 Kasım'da İstanbul Fuar Merkezi'nde gerçekleştirilecek."
Ekonomi,Tavuk eti üretimi temmuzda arttı,"Türkiye genelinde tavuk eti üretimi, temmuzda geçen yılın aynı ayına göre yüzde 3,3 artarak 194 bin 912 tona yükseldi."
Ekonomi,"Türkiye'deki firmaların aktif büyüklüğü 26,4 trilyon lira oldu",Türkiye'deki firmaların bilançolarına göre toplam aktif büyüklükleri geçen yıl 26 trilyon 351 milyar 610 milyon lira olarak hesaplandı.
Ekonomi,Adalet Bakanlığı'na 64 personel alınacak,"Adalet Bakanlığı, Bilgi İşlem Genel Müdürlüğünde görevlendirilmek üzere 64 sözleşmeli personel alacak."
Ekonomi,Yapay zeka ile oluşturulan reklamlar ilk kez inceleme altında,"Ticaret Bakanlığı bünyesinde bulunan Reklam Kurulu, vatandaşları mağdur edici davranışlar, tüketici algısını manipüle edici filler ile birlikte gündemine ilk kez yapay zeka kullanılarak oluşturulan reklamları inceleme altına aldı."
Ekonomi,Öğrencilere ulaşım desteğinden 58 bini aşkın öğrenci faydalandı,"İhtiyaç sahibi ailelerde farklı ilde eğitim gören öğrencilerin ulaşım giderlerinin karşılanması için hayata geçirilen ulaşım desteğinden bugüne kadar 58 bini aşkın öğrenci yararlandı. Uygulama, bu eğitim-öğretim yılında da sürecek."
Ekonomi,"Birleşik Krallık ekonomisi temmuzda yüzde 0,5 daraldı","Birleşik Krallık'ta ekonomi, bu yılın temmuz ayında 0,5 daraldı."
Ekonomi,Deprem bölgesi için eşya ithalatında esneklik uzatıldı,Deprem bölgesinde ihtiyaç duyulan eşya için mevcut gümrük kıymetine bağlı kalmadan verilen ithalat izni yıl sonuna kadar devam edecek.
Ekonomi,Borsa güne yükselişle başladı,"Borsa İstanbul'da BIST 100 endeksi, güne yüzde 0,30 yükselişle 8.184,04 puandan başladı."
Ekonomi,"Brent petrolün varil fiyatı 92,22 dolar","Brent petrolün varili uluslararası piyasalarda 92,22 dolardan işlem görüyor."
Ekonomi,Pay senedi yatırımcı sayısı 7 milyonu aştı,"Pay senedi yatırımcı sayısı yaklaşık 2,5 milyonluk artışla 7,1 milyonu aştı. SPK, haziran ayı başından bu yana 20 şirketin ilk halka arz izahnamesini onayladı."
Ekonomi,"54 bin 776 toplu tüketim yeri denetlendi, 245 idari yaptırım uygulandı","Tarım ve Orman Bakanı İbrahim Yumaklı, 81 ildeki lokanta, restoran, kafe ve otel gibi toplu tüketim yerlerine yaklaşık 3 hafta boyunca eş zamanlı 54 bin 776 denetim yapıldığını ve bu denetimlerde 245 idari yaptırım uygulandığını ifade etti."
Ekonomi,"Yangın, sel, heyelan... DASK'ta kapsam genişliyor","DASK'ta yapılacak kapsam değişikliğiyle, depremin yanında, sel, orman yangını, dolu, heyelan gibi tüm doğal afetler tek teminatta yer alacak. Böylece 'zorunlu deprem sigortası' kavramı yerini 'afet sigortası'na bırakacak. Zorunlu afet sigortası, 2024 yılında hayata geçirilecek."
Ekonomi,Borsa günün ilk yarısında yükseldi,"Borsa İstanbul'da BIST 100 endeksi, günün ilk yarısında yüzde 0,19 değer kazanarak 8.162,16 puana yükseldi."
Ekonomi,Borsa yatırımcısı rekor kırdı,Pay senedi bakiyeli yatırımcı sayısı 11 Eylül itibarıyla 7 milyon 140 bin 215'e ulaşarak rekor tazeledi.
Ekonomi,Dijital para çalışmaları dünyada ivme kazanıyor,"Bitcoin gibi kripto paraların finansal istikrara yönelik olası risklerine karşı alternatif araçlara ilişkin araştırmalar yoğunlaşırken, merkez bankalarının kendi dijital para birimlerini çıkarma çalışmaları dünya genelinde ivme kazanıyor."
Ekonomi,Ekonomi yönetiminin 100 günlük ajandası yoğun geçti,"Cumhurbaşkanı Kabinesi, görevdeki 100 gününü doldururken, Cumhurbaşkanı Yardımcısı Cevdet Yılmaz ile Hazine ve Maliye Bakanı Mehmet Şimşek öncülüğündeki ekonomi yönetiminin ajandası bu dönemde oldukça yoğun geçti."
Ekonomi,Perakende satış hacmi temmuzda yıllık bazda arttı,Sabit fiyatlarla perakende satış hacmi temmuzda geçen yılın aynı ayına göre yüzde 31 artış kaydetti.
Ekonomi,Bakan Şimşek: Kalıcı refah artışı için daha çok ihracat odaklı yatırım yapmamız gerekiyor,"Hazine ve Maliye Bakanı Mehmet Şimşek, ""Kalıcı refah artışı için daha çok ihracat odaklı yatırım yapmamız gerekiyor. Orta vadede fiyat istikrarını sağlayarak şirketlerimizin küresel piyasalarda sermaye benzeri krediye erişimini sağlayacağız."" dedi."
Ekonomi,Rekabet Kurulu'ndan bazı kozmetik ve gıda takviyesi şirketlerine soruşturma,"Rekabet Kurulu, Amway Türkiye Ltd. İzmir Şubesi, Ersağ Organizasyon Temizlik Kozmetik Ürünleri Pazarlama Sanayi ve Ticaret Limited Şirketi, Hunca Life Kozmetik Pazarlama Dağıtım Ticaret Anonim Şirketi, Oriflame Kozmetik Ürünleri Ticaret Limited Şirketi ve Tiens İç ve Dış Ticaret Limited Şirketi hakkında soruşturma açılmasını kararlaştırdı."
Ekonomi,Borsa yatırımcısı rekor kırdı,Pay senedi bakiyeli yatırımcı sayısı 11 Eylül itibarıyla 7 milyon 140 bin 215'e ulaşarak rekor tazeledi.
Ekonomi,Dijital para çalışmaları dünyada ivme kazanıyor,"Bitcoin gibi kripto paraların finansal istikrara yönelik olası risklerine karşı alternatif araçlara ilişkin araştırmalar yoğunlaşırken, merkez bankalarının kendi dijital para birimlerini çıkarma çalışmaları dünya genelinde ivme kazanıyor."
Ekonomi,Ekonomi yönetiminin 100 günlük ajandası yoğun geçti,"Cumhurbaşkanı Kabinesi, görevdeki 100 gününü doldururken, Cumhurbaşkanı Yardımcısı Cevdet Yılmaz ile Hazine ve Maliye Bakanı Mehmet Şimşek öncülüğündeki ekonomi yönetiminin ajandası bu dönemde oldukça yoğun geçti."
Ekonomi,Perakende satış hacmi temmuzda yıllık bazda arttı,Sabit fiyatlarla perakende satış hacmi temmuzda geçen yılın aynı ayına göre yüzde 31 artış kaydetti.
Ekonomi,Bakan Şimşek: Kalıcı refah artışı için daha çok ihracat odaklı yatırım yapmamız gerekiyor,"Hazine ve Maliye Bakanı Mehmet Şimşek, ""Kalıcı refah artışı için daha çok ihracat odaklı yatırım yapmamız gerekiyor. Orta vadede fiyat istikrarını sağlayarak şirketlerimizin küresel piyasalarda sermaye benzeri krediye erişimini sağlayacağız."" dedi."
Ekonomi,Rekabet Kurulu'ndan bazı kozmetik ve gıda takviyesi şirketlerine soruşturma,"Rekabet Kurulu, Amway Türkiye Ltd. İzmir Şubesi, Ersağ Organizasyon Temizlik Kozmetik Ürünleri Pazarlama Sanayi ve Ticaret Limited Şirketi, Hunca Life Kozmetik Pazarlama Dağıtım Ticaret Anonim Şirketi, Oriflame Kozmetik Ürünleri Ticaret Limited Şirketi ve Tiens İç ve Dış Ticaret Limited Şirketi hakkında soruşturma açılmasını kararlaştırdı."
Ekonomi,"Brent petrolün varil fiyatı 90,86 dolar","Brent petrolün varili uluslararası piyasalarda 90,86 dolardan işlem görüyor."
Ekonomi,Bakan Bolat: Reeskont kredileriyle ihracatçının yanında olmaya devam ediyoruz,"Ticaret Bakanı Ömer Bolat, ""Kapsayıcı ve sürdürülebilir ihracat artışı için ihracatçımızın yanında olmaya devam ediyoruz."" ifadesini kullandı."
Ekonomi,TİM Başkanı Gültepe: Limitlerin artırılmasıyla önemli bir sorunu aşmış oluyoruz,"TİM Başkanı Mustafa Gültepe, ""1,5 ay önce 300 milyon lira olan günlük reeskont kredisi limitinde 10 kat artış sağlanmış oldu. Limitlerin artırılmasıyla önemli bir sorunu aşmış oluyoruz"" dedi."
Ekonomi,Erkan: İhracatçılarımızın finansmana erişimine öncelik veriyoruz,"TCMB Başkanı Erkan, ""Dezenflasyona geçiş sürecinde cari dengeye katkı sağlayan ihracatçılarımızın finansmana erişimine öncelik veriyoruz. İstihdam ve ihracattaki artışa önemli katkı sağlayan KOBİ'lerin reeskont kredilerindeki payının artmasını destekleyici uygulamalara devam edeceğiz."" dedi."
Ekonomi,BIST 100 güne yükselişle başladı,"Borsa İstanbul'da BIST 100 endeksi, güne yüzde 0,35 artışla 8.174,99 puanla başladı."
Ekonomi,"Gıda Komitesi, dönemin ilk toplantısını yaptı","Gıda ve Tarımsal Ürün Piyasaları İzleme ve Değerlendirme Komitesi, Hazine ve Maliye Bakanı Mehmet Şimşek'in ev sahipliğinde bu dönemin ilk toplantısını gerçekleştirdi."
Ekonomi,Sanayi ve Teknoloji Bakanlığı 7 müfettiş yardımcısı alacak,"Sanayi ve Teknoloji Bakanlığı, 7 müfettiş yardımcısı istihdam edecek."
Ekonomi,DHMİ stajyer ve asistan hava trafik kontrolörü alacak,"Devlet Hava Meydanları İşletmesi (DHMİ) Genel Müdürlüğünün taşra birimlerinde görevlendirilmek üzere 11 asistan, 61 stajyer hava trafik kontrolörü alımı yapacak."
Ekonomi,Türkiye Aile Destek Programı ödemeleri bugün yapılacak,"Aile ve Sosyal Hizmetler Bakanı Mahinur Özdemir Göktaş, Türkiye Aile Destek Programı kapsamında ödemelerin bugün itibarıyla hesaplara yatırılacağını açıkladı. Bu kapsamda ihtiyaç sahibi hanelere bu ay toplam 4,3 milyar TL ödeme yapılacak."
Ekonomi,Merkez Bankası'nın ihracata desteği 10 katına yükseldi,"Merkez Bankası, ihracatçılara günlük reeskont kredisi limitini 3 milyar TL'ye yükseltirken, günlük limit artışı temmuza göre 10 katına ulaştı."
Ekonomi,ABD'de tüketicilerin kısa vadeli enflasyon beklentisi arttı,"Amerikalı tüketicilerin kısa vadeli enflasyon beklentisi ağustosta yüzde 3,6'ya yükseldi."
Ekonomi,"KOSGEB 11 şehirde ""yalın dönüşüm"" toplantısı düzenleyecek","Sanayi ve Teknoloji Bakanlığı, KOSGEB'in yalın dönüşüm desteği hakkında bilgi vermek üzere 11 ilde toplantı gerçekleştireceğini açıkladı."
Ekonomi,Çok Modlu Ulaştırma ve Lojistik Forumu İstanbul'da başlıyor,"Türk Devletleri Teşkilatı Çok Modlu Ulaştırma ve Lojistik Forumu, 13-14 Eylül tarihlerinde İstanbul'da gerçekleştirilecek. Forum, demiryolu idarelerinin başkanları, önde gelen ulaştırma ve lojistik şirketlerinin temsilcileri, ticari kuruluşlar ve ilgili paydaşları bir araya getirecek."
Ekonomi,"Qualcomm, Apple'a 3 yıl daha çip tedarik edecek","ABD'li çip üreticisi Qualcomm, Apple akıllı telefonları için 2026 yılına kadar 5G çipleri tedarik etmek üzere anlaşmaya varıldığını duyurdu."
Ekonomi,Küresel doğal gaz fiyatı Türkiye'de belirlenecek,"Cumhurbaşkanı Recep Tayyip Erdoğan, ""Özellikle önümüzdeki süreçte Türkiye’de kurulacak fiziki doğal gaz üssü gibi atacağımız somut adımlarla küresel doğal gaz fiyatı Türkiye’de belirlenecek"" dedi."
Ekonomi,Cumhurbaşkanı Erdoğan: İstikrarlaştırıcı güç olarak her masada yer alacağız,"Cumhurbaşkanı Recep Tayyip Erdoğan, ""Dünyanın yeni bir gıda, enerji ya da başka bir krize sürüklenmemesi, daha fazla insan kanı akmaması için istikrarlaştırıcı güç olarak her masada yer alacağız"" dedi."
Ekonomi,Borsadan günün ilk yarısında rekor seviye,"Borsa İstanbul'da BIST 100 endeksi, günün ilk yarısında 8.403,81 puanla tüm zamanların en yüksek seviyesine çıktı."
Ekonomi,Bakan Işıkhan: İstihdamda tarihin en yüksek seviyelerine ulaşıldı,"Çalışma ve Sosyal Güvenlik Bakanı Vedat Işıkhan, istihdamda tarihin en yüksek seviyelerine ulaşıldığını açıkladı. Yıl genelinde 1 milyon 955 bin kişilik istihdam artışı kaydedildiğine dikkati çekti."
Ekonomi,AB ekonomik büyüme beklentisini düşürdü,"Avrupa Birliği (AB) Komisyonu, Euro Bölgesi'nde bu yılki ekonomik büyüme beklentisini iç talepteki daralma nedeniyle yüzde 0,8'e indirdi."
Ekonomi,Trabzon'un somon ihracatı 5 yılda yüzde 968 arttı,Trabzon'dan 2018'de başlayan Türk somonu ihracatından elde edilen gelir 5 yılda yüzde 968 artış gösterdi.
Ekonomi,Bakan Şimşek: Kredi büyümesini düşüreceğiz,"Hazine ve Maliye Bakanı Mehmet Şimşek, ""Kredi kartları, bireysel kredi, taşıt kredisi ve ikinci konut kredisinde sadece faizleri artırarak değil, bankalar üzerinden kredi verme iştahını keserek de kredi büyümesini düşüreceğiz"" dedi."
Ekonomi,AB'ye ihracatta karbon mekanizması süreci başlıyor,"Avrupa Birliği'nin Sınırda Karbon Düzenleme Mekanizması'nın demir-çelik, alüminyum, gübre, elektrik ve çimento sektörlerini kapsayan ilk aşaması, 1 Ekim 2023 itibarıyla devreye girecek ve bu geçiş dönemi 2026'ya kadar sürecek."
Ekonomi,Topraksız üretilen sebze filizleri besin değeriyle fark atıyor,"Besin değerleri, aynı ağırlıktaki bir bitkiden en az 40 kat daha fazla olan mikro yeşillikler, sürdürülebilir üretimle şef mutfaklarından sağlıklı beslenme uygulamalarına kadar pek çok alanda tabakları süslerken öğünlerin kalitesini de yükseltiyor."
Ekonomi,Üniversitelere 341 milyar lira ödenek ayrıldı,Yükseköğretim kurumlarına 2024 yılı için verilmesi öngörülen bütçe ödeneği 341 milyar lira oldu. En fazla ödeneğin 10 milyar 637 milyon lirayla İstanbul Üniversitesine ayrılması planlandı.
Ekonomi,"Emtia piyasası, geçen hafta negatif seyretti","Emtia piyasası yönünü aşağı çevirirken, sert düşüşlerin görüldüğü bir haftayı geride bıraktı."
Ekonomi,Otomotiv sektöründe spekülasyonlara karşı etkin mücadele yürütüldü,"Ticaret Bakanlığı, 100 günde otomotiv piyasasından fahiş fiyata, yanıltıcı reklam ve tanıtımlar, stokçuluk ve sahte ürün gibi çok sayıda denetim ve düzenlemeyi hayata geçirdi."
Ekonomi,Ödemeler dengesi verileri açıklandı,"Cari işlemler hesabı, temmuzda 5 milyar 466 milyon dolar açık verirken, altın ve enerji hariç cari işlemler hesabında 717 milyon dolarlık fazla oluştu."
Ekonomi,Otomotiv üretimi 8 ayda yüzde 13 arttı,"Otomotiv üretimi, bu yılın 8 ayında bir önceki yılın aynı dönemine göre yüzde 13 artarak 943 bin 609, otomobil üretimi de yüzde 21 yükselişle 599 bin 915 adet seviyesinde gerçekleşti."
Ekonomi,TİGEM işletmelerinde hasat rekoru,Tarım İşletmeleri Genel Müdürlüğüne (TİGEM) bağlı işletmelerde 392 bin ton mahsul ile tüm zamanların hububat üretim rekoru kırıldı.
Ekonomi,Borsa haftaya yükselişle başladı,"Borsa İstanbul'da BIST 100 endeksi, haftaya yüzde 0,72 artarak 8.385,55puanla başladı."
Ekonomi,"Sanayi üretimi yıllık yüzde 7,4 arttı","Sanayi üretim endeksi, temmuzda aylık bazda yüzde 0,4 azaldı, yıllık bazda yüzde 7,4 artış gösterdi."
Ekonomi,İşsizlik rakamları açıklandı,"Türkiye'de işsizlik oranı, temmuzda bir önceki aya göre 0,2 puan azalarak yüzde 9,4'e geriledi."
Ekonomi,"Merkez Bankası Başkanı Erkan, TBB Yönetim Kurulu ile bir araya geldi","TBB Yönetim Kurulu ile Merkez Bankası Başkanı Dr. Hafize Gaye Erkan, 2024-2026 yıllarını kapsayan OVP'nin açıklanması üzerine araya geldi."
Ekonomi,VİOP'ta endeks kontratı haftaya yükselişle başladı,"Borsa İstanbul Vadeli İşlem ve Opsiyon Piyasası'nda (VİOP) ağustos vadeli BIST 30 endeksine dayalı kontrat, haftaya yüzde 0,3 yükselişle 9.187,00 puandan başladı."
Ekonomi,Küresel piyasalar haftaya temkinli seyirle başladı,"Küresel piyasalar, ABD Merkez Bankası'nın (Fed) faiz oranlarını daha uzun süre yüksek tutacağına ilişkin beklentilerin artmasıyla haftaya temkinli bir seyirle başlarken, bu hafta, başta ABD'de enflasyon verileri olmak üzere yoğun makroekonomik veri gündeminin yanı sıra Avrupa Merkez Bankası'nın (ECB) faiz kararı yatırımcıların odağına yerleşti."
Ekonomi,Rize'de hamsi bolluğu fiyatları düşürdü,"Rize'de av yasağı sonrası balıkçı tezgahlarında yer alan hamsinin fiyatı, 100 liradan 50 liraya kadar düştü."
Ekonomi,Dünya Türk İş Konseyi Kurultayı dış ticarete ivme kazandıracak,"Dış Ekonomik İlişkiler Kurulu (DEİK) Başkanı Nail Olpak, 15-16 Eylül'de İstanbul'da gerçekleştirecek Dünya Türk İş Konseyi 10. Kurultayı'na ilişkin, ""Kurultayımıza, 2 bini aşkın kişinin katılması, başlı başına ticari beklentiyi anlatan bir gösterge. Buluşmanın ticareti artırma noktasında çok önemli bir görevi yerine getireceğini öngörüyoruz"" dedi."
Ekonomi,Türk kullanıcılar SUV otomobili sevdi,"Türkiye otomobil pazarında bu yılın ocak-ağustos döneminde SUV (Sport Utility Vehicle) gövde tipli otomobil satışları 2022'nin aynı dönemine kıyasla yüzde 97,85 artarken, SUV'un satışlardan aldığı pay da yüzde 49,3'e yükseldi."
Ekonomi,Marmara Denizi'nde hamsi geçen yıla oranla iki kat arttı,"Marmara Denizi'nde hamsi bolluğu yaşanıyor. Bir hafta içinde 747 ton 651 kilogram hamsi avlandı. Bu rakam geçen yıl 416 ton 756 kilogramdı. Hamside 2 kat artış görülürken, geçen yıl 130 ton olan palamut bu yıl hiç yok."
Ekonomi,Dünya Bankası'ndan deprem bölgesi için 1 milyar dolarlık kredi,"Çevre, Şehircilik ve İklim Değişikliği Bakanı Mehmet Özhaseki, Dünya Bankası'nın deprem bölgesindeki imar çalışmaları için 1 milyar dolarlık finansmanı onayladığını, bunun 684,8 milyon dolarlık kısmının tahsis edildiğini açıkladı."
