Kategori,Başlık,İçerik
Çevre,Bu Rapor İyiye İşaret Değil,Dünya Meteoroloji Örgütü bir rapor hazırladı.
Çevre,2012 İlk 10'a Girdi!,"2012 yılı, dünyanın en sıcak 10 yılı listesine 9'uncu sıradan girdi."
Çevre,Yılan Kartalı Sağlığına Kavuştu,"Burdur'da avcılar tarafından vurulan kartal, hayatta kalma mücadelesini kazandı."
Çevre,Gergedanların Nesli Tehlike Altında,Gergedanlar avcıların tehdidi altında...
Çevre,Piton Nesli Tehdit Altında,Pitonların  nesli tükenme tehlikesiyle karşı karşıya...
Çevre,Çanakkale'de Yırtıcı Bir Balık Yakalandı,"Çanakkale Boğazı'nda nadir rastlanan 1,5 metre boyunda bir balık ağlara takıldı."
Çevre,Dünya’dan Objektife Takılanlar,Dünya'dan objektife takılan birbirinden renkli kareler.
Çevre,Dünyanın Havası Bozuluyor,Doha'da yapılan toplantıda iklim değişikliği masaya yatırıldı.
Çevre,Çöplükten Defileye!,"Eskişehirli öğrenciler, atıklardan elbise yaparak defilede tanıttılar."
Çevre,20 Bin Evin Elektriği Çöpten,Adana'da çöplerden elde edilen enerjiyle 20 bin konuta elektrik sağlanıyor.
Çevre,Hayvanlar Stüdyoya Girdi,Hayvanları stüdyo ortamında Brad Wilson fotoğrafladı.
Çevre,Manyas Gölü'nde Balık Bereketi,"Gölde avlanan balıklar, Orta Doğu ülkelerine de ihraç ediliyor."
Çevre,Enerji Sorununu Bakteriler Çözecek,Danimarka'da bakterilerin kaliteli enerji üretilebileceği ortaya çıktı.
Çevre,Anavatanları Çin Değil İspanya mı?,Çin'deki dev pandaların anavatanının İspanya olması ihtimali güçlendi.
Çevre,Bu Manzaralar Aslında Yok,Doğa fotoğrafları canlandırmak için yapılan maketler gerçeklerini aratmıyor.
Çevre,Kuşların Muhteşem Dansı,"Binlerce sığırcık kuşunun semadaki görüntüleri, hayranlık uyandırdı."
Çevre,7 Metrelik Anakondayı Görüntüledi,İsviçreli dalgıç Franco Banfi dev anakondayı doğal ortamında görüntüledi.
Çevre,Kuzey Kutbu'ndaki Kar Örtüsü Yok Oluyor,Kuzey Kutbu'ndaki kar örtüsünün beklenenden daha hızlı kaybolmaya başladı.
Çevre,Kazıklı Koyu Tehdit Altında,Aydın'la Muğla sınırının birleştiği noktadaki koy kirlilik tehdidi altında...
Çevre,İklim Gıda Değişikliğine Zorluyor,Küresel iklim değişikliği tarım üretiminde değişikleri beraberinde getiriyor.
Çevre,Atık Sudan Altın Toplanacak,Atık sudan altın toplama projesini bir Fransız şirketi hayata geçirmeyi öneriyor
Çevre,Greenpeace'ten Balık Kostümlü Protesto,Greenpeace örgütü Şili'de ilginç bir eyleme imza attı.
Çevre,Manisa'da Ciğerlerimiz Yanıyor,Şiddetli rüzgarla yayılan yangının kontrol altına alınması için çalışma sürüyor.
Çevre,Efe'nin Artık Zarife'si Var,İzmir Doğal Yaşam Parkı'nın emektarlarından zürafa Efe'nin yalnızlığı sona erdi.
Çevre,Didim'de Orman Yangını,Aydın'ın Didim ilçesinde çıkan orman yangını kontrol altına alındı.
Çevre,Dünyadan Sonbahar Manzaraları,İşte dünyanın dört bir yanından sonbaharın inanılmaz güzellikteki görüntüleri...
Çevre,Iğdır'da Şaşırtan Av!,Iğdır'da Aras Nehri'nde bir balıkçının yakaladığı balık şaşırttı.
Çevre,Balina İnsan Sesini Taklit Etmeyi Başarmış,Araştırmacılar balinadan insan sesine benzer bir ses kaydı yapmayı başarmış.
Çevre,İlham Veren Vahşi Yaşam Fotoğrafları,İlham veren vahşi yaşam fotoğrafları...
Çevre,'Prestige' Felaketi Mahkemede,2 mürettebatın yanı sıra işletici firma yetkilisi mahkemeye çıkarılıyor.
Çevre,"""Küresel Isınma""ya Neden Olan Bir Faktör Daha!","Bilim adamları, küresel ısınmaya neden olan bir faktör daha belirledi."
Çevre,Bunlar da Yerli Bombuslar,2015'te tüm Türkiye'nin ihtiyacının karşılanması hedefleniyor.
Çevre,Hava Kirliliğine Yakın Takip,Türkiye'de farklı bölgelere kurulu 10 radar sisteminde yağmur analizi yapılıyor.
Çevre,Nesilleri Tehdit Altında,Kum Zambağının nesli tükenme tehlikesiyle karşı karşıya...
Çevre,100 Ölü Hayvanla Eylem Yaptılar,Avusturya’da endüstriyel atıklarla ölen hayvanlar için eylem yapıldı.
Çevre,İklim Değişikliklerine GDO'lu Çözüm Arayışı,Dünyanın açlıkla mücadele yöntemleri çeşitleniyor.
Çevre,100 Milyon Yıllık Fosil Bulundu,100 milyon yıl öncesindeki avı gösteren fosil.
Çevre,Köpekbalıkları Dev Balinayı Öldürdü,Büyük beyaz köpek balıklarının saldırısına uğrayan balina sahile vurdu.
Çevre,Aslanın Antilop Yavrusuna Şefkati,Aslanın antilop yavrusuna muamelesi dikkat çekti.
Çevre,Türkiye Bayrağı Teslim Aldı,"Türkiye, Dünya Botanik Exposu'nun bayrağını teslim aldı."
Çevre,Katkı Ver İndirim Kazan,"""Çevreci çocuk"" kartı verilecek öğrenciler, alışverişlerini indirimli yapacak."
Çevre,Gediz Nehri'nde Toplu Balık Ölümleri,Çampınar mevkisindeki balık ölümleri nedeniyle inceleme başlatıldı.
Çevre,Türkiye'nin En Yüksek Enerji Üreten Tesisi Açıldı,Günde 600 bin metreküp atık su arıtılacak olan tesisi Başbakan Erdoğan açtı.
Çevre,Marmara'da 'Arsenik' Tehlikesi,Marmara Denizi'nde ''Arsenik'' oranı normal değerlerinden yüksek çıktı.
Çevre,Etna Faaliyete Geçti,İtalya'nın Sicilya adasında bulunan Etna'dan dumanlar yükseliyor.
Çevre,Bal Karıncalarını Duymuş Muydunuz?,Onlar kendi ağırlığının 8 katı kadar bal depolayabiliyor.
Çevre,Mercan Kayalıkları Tehlike Altında,Avustralya'da bulunan dünyanın en büyük mercan kayalıkları tehlike altında.
Çevre,Bu Ağaç Tam 1012 Yaşında,Bartek ismi verilen meşe ağacı 1012 yaşında...
Çevre,Çevre İçin Türkiye'de Bir İlk,"İstanbul'da ""Yeşil okul"" projesi başlatıldı. Yılda 1 milyon TL tasarruf edilecek"
Çevre,Yarasaların Ay Kabusu!,Mehtaplı gecelerde yarasalar karanlık köşelere çekiliyor.
Çevre,Atık Sulara 7 Gün 24 Saat Takip,"Çevre ve Şehircilik Bakanlığı, atık su ile ilgili değerleri online izleyecek."
Çevre,Bilim Adamlarının 2030 Tahmini,"20 ülkeden bilim adamları bir rapor hazırlayıp, uyarılarda bulundu."
Çevre,Büyük Maymunlar Tehdit Altında...,Afrika'da goril ve şempanze gibi büyük maymun türleri ciddi tehdit altında...
Çevre,Yavru Orangutanın İç Acıtan Hali,Doğal ortamlarında yok olan hayvanlar açlıkla mücadele ediyor.
Çevre,Kentsel Dönüşüm Başlıyor,5 Ekim'de Büyükçekmece'de 150 bina aynı anda yıkılacak.
Çevre,Dünyanın En Büyük Böceğini Buldular,Bu böcek üç fareden daha ağır...
Çevre,Aç Gözlü Anne Ayılar,Avladıkları yiyecekleri yavrularıyla paylaşmayan anne ayılar böyle fotoğraflandı
Çevre,Afrika Büyük Fil Katliamı,"Günde 100 fil, dişi yüzünden kaçak olarak avlanıyor. Fil savaşı da kapıda..."
Çevre,Kuzey Kutbu'nda Rekor Erime,Kuzey Kutbu'ndaki erime korkutucu boyutlara ulaştı.
Çevre,"""Socotra"" Eşsiz Yaban Hayatı",Doğal Tabiatı bozulmamış en der yerlerden biri olan Socotra kareleri...
Çevre,İstanbul'da Orman Yangını,İstanbul'da meydana gelen yangında 10 dönüm ormanlık alan zarar gördü.
Çevre,Dünya Giderek Isınıyor,"NASA'nın hazırladığı video, dünyanın sürekli ısındığını gözler önüne seriyor."
Çevre,Yeni Deniz Canlısı Keşfedildi,Singapur sularında bulunan yeni tür 3 santimetreye kadar büyüyebiliyor.
Çevre,Mamutlar Geri Dönebilir!,Soyu tükenen mamutların klonlanması konusunda umutlandıran bir gelişme yaşandı.
Çevre,Yeni Maymun Türü Keşfedildi,Yeni maymun türününü anavatanı Demokratik Kongo Cumhuriyeti...
Çevre,Geri Dönüşümde Yeni Boyut,"Plastikler, yeniden petrole dönüştürülüyor."
Çevre,'Temiz Türkiyem Atılımı Projesi',Çevre ve Şehircilik Bakanlığı ekim ayında 15 belediye ile hayata geçiyor.
Çevre,Atık Taşıyıcılara Uydu Takibi,Çevre ve Şehircilik Bakanlığı atık taşıyanları uydudan takip edecek.
Çevre,İzlanda'da Doğa Harikası Kristal Mağara,Doğa Harikası Mağara Görenleri Büyülüyor...
Çevre,"""Kene Avcıları"" Doğaya Bırakıldı",Kene avcısı olarak bilinen kınalı keklikler doğayla buluştu.
Çevre,Dünyada Sadece Türkiye'de Yaşıyor,Dünyanın en küçük salyangoz türü Dinar'da bulundu.
Çevre,Kaz Dağları'nda Ciğerlerimiz Yandı,Balıkesir'in Havran ilçesi yakınlarında çıkan yangında 500 hektar alan kül oldu.
Çevre,Senegal'de Pembe Göl,"Doğa harikası göl, dünya mirasları arasında yer edinmiş durumda..."
Çevre,Ödül Kazanan Fotoğraflar,Yarışmaya katılan binlerce fotoğraflardan dereceye giren kareler…
Çevre,Kıyamet Sığınağı,ABD'de kıyamet gününden korunmak için sığınak yapılıyor...
Çevre,Doğanın Korkunç Yüzü!,İşte doğanın şaşırtıcı ve ürkütücü kareleri.
Çevre,30 Yıl Önceki Buzulların Yarısı Artık Yok,"Küresel ısınmayı durdurmak, her geçen gün giderek daha da zorlaşıyor."
Çevre,Çevreyi Kirletenlere Ceza Yağdı,"Çevre Bakanlığı yaptığı denetimlerde, 16 milyon 964 bin 27 lira ceza kesildi."
Çevre,Sabotaj mı İhmal mi?,"Bakan Eroğlu, son günlerde artan orman yangınlarını değerlendirdi."
Çevre,Uşak'ta 20 Hektar Kül Oldu,Rüzgarın etkisiyle genişleyen yangın uzun uğraşların sonucunda söndürüldü.
Çevre,Dünyanın Akciğerleri Kül Oluyor,Balkanlarda ve İspanya'da orman yangınları sürüyor.
Çevre,İstanbul'da Muhteşem Manzara,Tarihi Yarımada'nın üzerinde beliren yarım ay objektife böyle yansıdı.
Çevre,Radyasyondan Daha Tehlikeli,"Fukuşima'dan sızan ışınlarının, radyasyondan daha tehlikeli olduğu belirtildi."
Çevre,Yırtıcı Kuşların Avlanma Anı,Yırtıcı kuşların avlanma anlarından kareler...
Çevre,Tropikal Balıklar İstila Etti,Kanada kıyıları sıcak su balıklarının istilası altında
Çevre,Ressamları Kıskandıran Güzellikler,Ressamları kıskandıran muhteşem doğa fotoğrafları...
Çevre,Enes beni arar misin 0532 461 9142,Hgghhuolmbvfuol
Çevre,Samsun'da Zehirli Varil Paniği,"Samsun'un Atakum ilçesinde kıyıya vuran bir varil, paniğe neden oldu."
Çevre,Bitkilerdeki Muhteşem Simetri,Sanatçı Dennis Wojtkiewicz'in çektiği fotoğraflar bitkilerdeki muhteşem simetriy
Çevre,İskenderun'da Orman Yangını,"İskenderun'da çıkan yangında, 6 hektar makilik alan zarar gördü."
Çevre,Dilovası'nda Alarm,"Çevre ve Şehircilik Bakanlığı, kirlilik ölçümü için harekete geçti."
Çevre,Çevreyi Kirleten İşletmelere Ceza Yağdı,"Çevre ve Şehircilik Bakanlığı, 30 milyon TL ceza verdi, 120 tesise kilit vurdu."
Çevre,"""Aşırı""lıkların Sebebi Küresel Isınma","Artık yazlar çok sıcak, kışlar çok soğuk geçiyor. Nedeni ise küresel ısınma..."
Çevre,En İyi Kamufle Olan Hayvanlar,Bu canlılar bulundukları ortama kolayca uyum sağlıyor...
Çevre,Dilovası Bakanlığı Alarma Geçirdi,Dilovası'ndaki kirlilik alarmı Çevre ve Şehircilik Bakanlığı'nı harekete geçirdi
Çevre,Avrupa’nın İkinci Büyük Akvaryumu Antalya’da,"Avrupa'nın 2'nci, dünyanın 5'inci büyük akvaryumu Antalya'da açıldı."
Çevre,Böceklere 15 Milyonluk Bütçe,Bakanlık zararlı mücadelesinde kullanılan ajan böceklere desteğini 5 kat artırdı
Çevre,Bu Yılan Dehşet saçıyor,ABD'nin Florida Eyaleti'nde timsah bile yutabilen dev piton yılanları dehşet saç
Çevre,Balıklıgöl'e Atatürk Barajı'ndan Cansuyu,Balıklıgöl'deki balık ölümlerinin önüne geçebilmek için bir proje başlatıldı.
Çevre,Ergene Havzasını Kirletenlere Ceza Yağdı,Çevre ve Şehircilik Bakanlığı 4 bin 973 tesise 12 milyon lira ceza kesti.
Çevre,Dünyanın En İlginç Adası,Denizin ortasındaki küçük adanın oldukça ilginç özellikleri var.
Çevre,"Bu Tavşan Değil, Kanguru!",İlk bakışta tavşanı andıran bembeyaz tüylü kanguru büyük ilgi çekiyor.
Çevre,Yeni Zelanda Kıyıları Kayalarla Kaplandı,Yeni Zelanda kıyılarında 26 bin kilometrekareye yayılan kaya parçaları bulundu.
Çevre,Fukuşima Felaketinde Yeni Şüphe,Deprem sonrası yaşanan radyasyon sızıntısının sebebi güvenlik açığı olabilir.
Çevre,Hong Kong'da Sahil Temizliği,"150 ton zehirli plastik parça, gönüllü çevreciler tarafından toplanıyor."
Çevre,G. Kore'de Zehirli Yosun Tehlikesi,Güney Kore'de göl ve nehirlerde giderek yayılan yosunlar endişeye sebep oldu.
Çevre,Samandağ'daki Yangını Kim Çıkardı?,"Bakan Eroğlu, yangınların terör örgütü ile ilgisinin olmadığını söyledi."
Çevre,Plastik Poşetler Parayla Satılsın!,Doğada çözünmeleri yüzyıllar süren plastik torbalara karşı savaş genişliyor.
Çevre,Bulgaristan'da Sıcaklık Rekoru,Salı günü yapılan ölçümlerde 40 farklı noktada sıcaklık rekoru kaydedildi.
Çevre,Denizler ve Okyanuslarda Büyük Tehdit,"Hızla artan asit oranı, tehdidi deniz ve okyanuslardaki yaşama tehdit ediyor."
Çevre,Dereyi Kirleten Firmaya Ceza,"Çevre ve Şehircilik Bakanlığı, balık ölümlerine sebep olan işletmeyi affetmedi."
Çevre,Tam da O Anda!,Hayvanların birbirinden ilginç an fotoğrafları...
Çevre,Amazon'da Bulunan Bu Tür Şaşırttı,"Biyologlar, karşılaştıkları canlının ne olduğunu anlayamadılar."
Çevre,Akdeniz Sahillerinde Yavru Ceratta Sevinci,Ccaretta carettalar yuvalarından çıkarak mavi sularla buluşmaya başladı.
Çevre,Küçükçekmece Gölü'nde Kirlilik Alarmı,İstanbul'da bulunan Küçükçekmece Gölü kirlilik alarmı veriyor.
Çevre,Koyunların öğle molası,Koyunlar öğle saatlerin aşırı sıcak nedeniyle ağaç gölgelerine sığınıyor
Çevre,Kopan Buzdağı Gittikçe Hızlanıyor,120 kilometrekarelik buzdağı hızla okyanusa doğru ilerliyor.
Çevre,Ilgaz'a Yeni Milli Park,Orman ve Su İşleri Bakan Yardımcısı: Ilgaz Dağı'na yeni bir milli park yapılacak
Çevre,Fotoğraflarla Çevre Duyarlılığı,Nesilleri tükenmeye yüz tutan balina köpek balıklarını fotoğrafladılar.
Çevre,Orman Yakanlar Yandı!,İzmir'de 2 kişi ağırlaştırılmış müebbet hapis cezasına çarptırıldı.
Çevre,Uşak'ın Ciğerleri Yandı,11 hektar ormanlık alanın zarar gördüğü yangın güçlükle kontrol altına alındı.
Çevre,Tuz Gölü'ndeki 'Kızıllığın Sırrı' çözüldü,Tuz Gölü'ndeki renk değişikliğine bir tür su yosunun neden olduğu belirtildi.
Çevre,Kaçak Avlanan Yandı,Gıda Tarım ve Hayvancılık Bakanlığı kaçak balık avcılığına göz açtırmıyor.
Çevre,Denizler Rastgele Doldurulmayacak,Denizlerin rastgele doldurulması önlenecek.
Çevre,Sıcaktan Bunalan Hayvanların Buzlu Meyve Keyfi,"Gaziantep Hayvanat Bahçesi’nde bulunan hayvanlar, buzlu meyveyle serinliyor."
Çevre,Afyonkarahisar'da 5 Hektar Kül Oldu,Afyonkarahisar'da çıkan orman yangınında 5 hektarlık alan zarar gördü.
Çevre,Ordu'da Toplu Balık Ölümleri,"Ordu'daki Civil ırmağında, çok sayıda ölü balık kıyıya vurdu."
Çevre,Antarktika'da Dev Vadi Belirlendi,Buzul altında keşfedilen vadinin erimeyi hızlandırdığı belirtiliyor.
Çevre,100 Milyon Yıllık Meteor Krateri Bulundu,Kuzey Kutbu'nda dünyaya çarpan bir meteora ait krater bulundu.
Çevre,Grönland Alarm Veriyor,Grönland'daki erime tahminlerin çok ötesinde.
Çevre,12 Milimetre Boyunda Tam 60 Gözü Var,Doğadaki en tuhaf hayvanlardan birisi keşfedildi.
Çevre,Grönland'daki Buz Tabakası Eriyor,"Bilim adamları, devasa buz tabakasının aniden erimeye başladığını açıkladı."
Çevre,İki İlde Orman Yangını,Erzurum ve Burdur'daki yangınlarda toplam 13 hektarlık alan kül oldu.
Çevre,3 Deniz Kaplumbağası Sahile Vurdu,"Adana'nın Yumurtalık ilçesinde 3 deniz kaplumbağası, ölü olarak bulundu."
Çevre,Gediz Nehri'nde Kirlilik Alarmı,"Fabrikaların atıklarını boşalttığı nehirde, toplu balık ölümleri yaşanıyor."
Çevre,Ormanlara Tapu Çıkarılıyor,"""15 milyonluk alanın tapusu tamam. 2014 sonunda tüm ormanlar tapulu olacak."""
Çevre,Büyük Okyanus'ta Büyük Tehlike,"Asit oranı hızla yükseliyor, 50 yıl içinde çok sayıda canlı türü tehdit altında."
Çevre,Dev Dalgalardan Güçlükle Kurtuldular,Buzulları tekneyle gezen grup oluşan dev dalgalardan güçlükle kurtuldu.
Çevre,Uludağ'da Yangın,"Bursa'da, Uludağ'ın eteklerindeki 5 hektarlık alanda yangın çıktı."
Çevre,Akaryakıt İstasyonunda Ayıların Ne İşi Var,"Greenpeace, petrol arama çalışmalarını ilginç bir yolla protesto etti."
Çevre,İstanbul'da Orman Yangın,Ümraniye Hekimbaşı'nda çıkan yangına söndürme helikopteriyle müdahale edildi.
Çevre,Grönland'da Dev Çatlak,Grönland'dan devasa bir buz parçası koptu.
Çevre,Dünya'nın Ciğerleri Yanıyor,"Yaz sıcakları kavuruyor,orman yangınları korkutuyor."
Çevre,GDO'lu Sivrisinek Tartışması,"İngiliz bilim insanları, genetikleri değiştirilmiş sivrisinek üretti."
Çevre,Kutup Ayılı Protesto,Arjantin'de çevre örgütü Greenpeace üyeleri yine ilginç bir eyleme imza attı.
Çevre,Bakanlıktan ''Ergene'' Uyarısı Geldi,"Bakanlık, Ergene havzası çalışmalarını sekteye uğratan 9 belediyeye uyarı geldi."
Çevre,ABD'nin Tarihindeki En Büyük Doğal Felaket,Ülkenin üçte ikisi son 55 yılın en kurak dönemini yaşıyor.
Çevre,Onlar Yüzünden Sahiller Kapatılıyor!,İspanya'nın dünyaca en ünlü turistik bölgesinde tatilciler denize giremiyor.
Çevre,Bir Mars'ta Bir Yeşilova'da Var!,Bu kumun benzeri bir Mars'ta bir de Salda Gölü'nde var.
Çevre,Kuşlar Can Evlerinden Vuruldu!,334 kuş türünün uğrak yeri Göksu Deltası'nda yangın çıktı.
Çevre,Deniz Paraziti Türüne Bob Marley'in Adı Verildi,"Adını, ünlü sanatçıya olan ''saygısı ve hayranlığı'' sebebiyle verdi."
Çevre,Ergene'de Kirlilik Artıyor,İstanbul'un artan sanayi ve nüfus baskısı Meriç-Ergene Havzası'nı etkiliyor.
Çevre,Rusya Yasta,Ülkenin güneyini vuran selin bilançosu 174 ölü.
Çevre,Demre'de Atık Tehlikesi,Yetkililer sorunun önüne geçmek için bölgeye atık tesisi kuracak.
Çevre,Dünyanın En Büyük Çukurları,İnsan eliyle veya doğal sebeplerle oluşmuş çukurlar...
Çevre,"""Bu Köye Kanser Giremez""","""Bu köye kanser giremez"" sloganıyla kurulan""doğal köy"", dünyanın dikkatini çekti"
Çevre,Balinaların Nesli Tükeniyor,13 balina türünden 7'sinin nesli hızla tükeniyor.
Çevre,Prens Charles'ın Adı Kurbağada Yaşayacak!,Yeni keşfedilen bir kurbağa türüne Galler Prensi Charles'ın ismi verildi.
Çevre,Dünyanın İklimi mi Bozuluyor?,Dünya ikliminde yaşanan anormallikler dengelerin bozulduğunu gösteriyor.
Çevre,Bitkiler de Küresel Değişime Uydu,Son 127 yılda bazı bitki türlerinin yapraklarının genişliği iki milimetre azaldı
