Kategori,Başlık,İçerik
Kültür-Sanat,Üniversiteler kültür ve sanatla iç içe olacak,Devlet Tiyatroları ve Güzel Sanatlar Genel Müdürlüklerince düzenlenen kültür ve sanat etkinliklerin bir bölümü artık üniversitelerde yapılacak.
Kültür-Sanat,Hattuşa'da Hitit mahallesi gün yüzüne çıkarılıyor,Çorum'un Boğazkale ilçesindeki kazı çalışmalarında tespit edilen Hitit mahallesinin gün yüzüne çıkarılması için yoğun bir çalışma sürdürülüyor.
Kültür-Sanat,Ünlü oyuncu Süleyman Turan hayatını kaybetti,"Ünlü sinema oyuncusu Süleyman Turan, İstanbul Kadıköy'deki evinde hayatını kaybetti."
Kültür-Sanat,Cumhurbaşkanlığı Senfoni Orkestrası Sivas'ta konser verdi,"Sivas Kongresi'nin 100. yılı etkinlikleri kapsamında Cumhurbaşkanlığı Senfoni Orkestrası Sivas'ta sahne aldı. Dinleyenlerin unutulmaz bir gece yaşadığı konserde, çeşitli marş ve türküler seslendirildi."
Kültür-Sanat,Tiyatro sanatçısı Dinçer Sümer hayatını kaybetti,"Tiyatro oyun yazarı, yönetmeni, oyuncusu ve seslendirme sanatçısı Dinçer Sümer, 81 yaşında yaşamını yitirdi."
Kültür-Sanat,Adıyaman'da bin 500 yıllık mozaik bulundu,Adıyaman'da define avcıları bin 500 yıllık bir mozaik buldu. Köylülerin ihbarıyla mozaiğin çalınması önlendi.
Kültür-Sanat,"TRT'nin sevilen dizisi ""Elimi Bırakma"" izleyiciyle buluştu","TRT izleyicileri, yeni bölümlerini büyük bir merakla beklediği ""Elimi Bırakma"" dizisine kavuştu. Yeni sezonun ilk bölümünü İstanbul'da birlikte izleyen dizi ekibinde de büyük bir heyecan vardı."
Kültür-Sanat,Aizanoi Antik Kenti'nde Romalılara ait şiirlere rastlandı,"Aizanoi Antik Kenti'nde yürütülen kazılarda bulunan ve envanteri çıkarılan Roma dönemine ait 500 mezar taşından bazılarında, genç ölümlerine atıf yapan şiirler bulundu."
Kültür-Sanat,Koreli arkeoloji öğrencileri Çorum'da tecrübe kazanıyor,"Ülkelerinde arkeoloji eğitimi gören Güney Koreli öğrenciler, binlerce kilometre uzaklıktaki Çorum'da devam eden kazı çalışmalarında arkeoloji alanında tecrübe kazanıyor."
Kültür-Sanat,3 bin yıllık tarihiyle Frigya Vadisi yeniden canlanıyor,"Eskişehir, Kütahya ve Afyonkarahisar sınırları içinde bulunan, Friglerin MÖ 900-600 yıllarındaki antik mirasının yer aldığı Frigya Vadisi'nde düzenleme ve canlandırma çalışmaları hız kazandı."
Kültür-Sanat,İstanbul'un mis kokulu festivali: Floralfest,"İstanbul'da 3'üncüsü düzenlenen Floralfest, Türkiye'nin önde gelen çiçek tasarımcılarını ve butik çiçekçilerini buluşturdu."
Kültür-Sanat,Hatay'daki tarihi meclis binası kültür sanat merkezi oluyor,"Hatay Devleti döneminde meclis olarak kullanılan ve geçtiğimiz günlerde kamulaştırılan tarihi bina, kültür sanat merkezi haline getirilecek."
Kültür-Sanat,Şanlıurfa'da Göbeklitepe'den sonra Karahantepe heyecanı,"Göbeklitepe'deki yapılara benzeyen ve neolitik döneme ait ""T"" biçiminde 250'nin üzerinde dikili taşın bulunduğu Şanlıurfa'daki Karahantepe'de ilk kazı çalışmaları başladı."
Kültür-Sanat,Avustralya'da Türk filmleri seyirciyle buluşuyor,"Avustralya'nın Sydney ve Melbourne şehirlerinde, Türk Film Festivali düzenleniyor. 15 Eylül'e kadar devam edecek festivalde, 9 film gösterilecek."
Kültür-Sanat,Söğüt Ertuğrul Gazi'yi Anma ve Yörük Şenlikleri coşkulu geçti,Bilecik'te 738'inci Söğüt Ertuğrul Gazi'yi Anma ve Yörük Şenlikleri kapsamında çeşitli etkinlikler düzenlendi.
Kültür-Sanat,Söğüt Ertuğrul Gazi'yi Anma ve Yörük Şenlikleri coşkulu geçti,Bilecik'te 738'inci Söğüt Ertuğrul Gazi'yi Anma ve Yörük Şenlikleri kapsamında çeşitli etkinlikler düzenlendi.
Kültür-Sanat,2. Uluslararası Midyat Kültür ve Sanat Festivali başladı,"Mardin'in Midyat ilçesinde 3 gün sürecek olan ""2. Uluslararası Midyat Kültür ve Sanat Festivali"" başladı."
Kültür-Sanat,Van'da 5 bin yıl öncesine ait yapılar bulundu,"Kültür ve Turizm Bakanlığının izniyle Van Kalesi'nin kuzeyindeki höyükte yürütülen kazı çalışmalarında, 5 bin yıl öncesine ait 2 oda ile çömlek parçaları ortaya çıkarıldı."
Kültür-Sanat,Arter yeni binasında sanatseverlerle buluşuyor,"Beyoğlu İstiklal Caddesi’ndeki binasında 2010 - 2018 yılları arasında İstanbul’un kültür-sanat hayatında önemli bir yere sahip olan Arter, Dolapdere’deki yeni binasına taşındı. Açılış, 13 Eylül’de."
Kültür-Sanat,TRT Çocuk'tan sürprizlerle dolu bir sezon geliyor,"TRT Çocuk, eğlenceli olduğu kadar eğitici içerikleri, yeni projeleri ve çizgi filmlerinin heyecanla beklenen yeni bölümleri ile eylül ayında çocuklarla buluşuyor."
Kültür-Sanat,Odunpazarı Modern Müze kapılarını yarın açıyor,"Osmanlı ve geleneksel Japon mimarisi ile Odunpazarı sivil mimarisi ögelerinden esinlenerek tasarlanan Odunpazarı Modern Müze, yarın yapılacak törenle açılıyor."
Kültür-Sanat,Osmanlı uç beyinin türbesinden eski Orta Asya Türk motifleri çıktı,"Ertuğrul Gazi'nin, uç beyi olarak görevlendirdiği İsa Sofi'nin Bilecik'teki türbesinde tadilat sırasında bulunan figürlerin, eski Orta Asya Türk inancına ait olduğu tespit edildi."
Kültür-Sanat,Zigana Dağı'nın eteklerindeki Hamsiköy'ün doyumsuz manzarası,"Trabzon'un Maçka ilçesinde Zigana Dağı eteklerinde bulunan, doğal güzellikleri ve sütlacıyla ünlü olan Hamsiköy, doğa ile iç içe vakit geçirmek isteyenlere her mevsim farklı güzellikler yaşatıyor."
Kültür-Sanat,Uluslararası Yed-i Velayet 7 Vilayet Kısa Film Festivali başladı,Bursa'da Ehli Sanat Sinema ve Kültür Derneğince düzenlenen Uluslararası Yed-i Velayet 7 Vilayet Kısa Film Festivali’nin 6’ncısı başladı.
Kültür-Sanat,Lüküs Hayat ilk kez Devlet Tiyatroları sahnesinde,"Tiyatro tarihinin klasikleşen ve sevilen eserlerinden, Cemal Reşit Rey'in 1933'te kaleme aldığı Lüküs Hayat müzikali, Devlet Tiyatrolarında ilk kez seyircisiyle buluşacak."
Kültür-Sanat,Ayanis Kalesi'ndeki gizemli odanın sırrı araştırılıyor,Urartu Kralı II. Rusa tarafından Van Gölü'ne hakim tepeye yaptırılan Ayanis Kalesi'nde yürütülen kazı çalışmalarında ortaya çıkarılan odanın gizemi araştırılıyor.
Kültür-Sanat,Dolmabahçe Sarayı’nda 132 yıllık Japon gazete kupürleri bulundu,Dolmabahçe Sarayı’ndan tarihe ışık tutan belgeler çıkmaya devam ediyor. Japon Prensi Komatsu’nun II. Abdülhamid’e hediye ettiği paravanın astarında 132 yılık gazete kupürlerine rastlandı.
Kültür-Sanat,Bu hafta 5'i yerli 12 film vizyona girecek,"Bu hafta Berlin Film Festivali'nde dünya prömiyeri yapılan Safy Nebbou'nun filmi Hangi Kadın, izleyiciyle buluşacak. Film, sosyal medya çılgınlığının gerçek hayatı nasıl etkilediğini anlatıyor."
Kültür-Sanat,Cumhurbaşkanlığı Kütüphanesi ekimde açılıyor,2 milyon kitaba ev sahipliği yapacak olan Cumhurbaşkanlığı Kütüphanesi'nin resmi açılışı ekim ayında Cumhurbaşkanı Erdoğan tarafından yapılacak.
Kültür-Sanat,İslahiye Üzüm ve Biber Festivali başladı,"Gaziantep'in İslahiye ilçesinde bu yıl üçüncüsü düzenlenen Üzüm ve Biber Festivali, başladı."
Kültür-Sanat,TRT World Citizen Kısa Film Yarışması Londra'da uluslararası gösterimde,"TRT World Citizen Kısa Film Yarışması, Shorts on Tap Film Festivaliyle iş birliği içerisinde Londra’da uluslararası gösterime ev sahipliği yaptı. Gösterimde bu yılki yarışmada ilk 5’e kalan ve “Savaşın Kadınları” temalı kısa filmler yer aldı."
Kültür-Sanat,Tarihi eserleri duvar yapımında kullanmışlar,Denizli'de birçok uygarlığın izini taşıyan Tabae Antik Kenti'ndeki kazı çalışmaları sürüyor. Daha önce antik kentten götürülen tarihi eserlerin bölgedeki bazı evlerin duvarlarının yapımında kullanıldığı tespit edildi.
Kültür-Sanat,Assos'ta 7 bin yıllık granit taş balta bulundu,"Çanakkale'de bulunan Assos Antik Kenti'nde bu yıl yapılan kazı çalışmalarında, Erken Bizans Çağı'nı aydınlatan eserler gün yüzüne çıkarıldı."
Kültür-Sanat,Çatalhöyük'ün atası: Boncuklu Höyük,"Konya'da bulunan ve dünyanın en eski köy yerleşimlerinden biri olan Boncuklu Höyük, kerpiçten yapılmış evleriyle bölgenin tarihine ışık tutuyor."
Kültür-Sanat,İstanbul'un simgelerini tek heykelde topladı,"Bulgar kökenli sanatçı Maria Kılıçlıoğlu, İstanbul'un Galata Kulesi, Kız Kulesi, Sultanahmet Camii, köprü, martı ve kedi gibi birçok sembolünü tek heykelde buluşturdu."
Kültür-Sanat,Göbeklitepe dijital sergiyle Ankaralılara tanıtılacak,"UNESCO Dünya Miras Listesi'nde yer alan ve günümüzden 12 bin yıl öncesine tarihlenen Göbeklitepe, CerModern'de açılacak dijital sergiyle Ankara'da da yaşatılacak."
Kültür-Sanat,Milli Mücadele'nin ruhu Atatürk Kongre Müzesi'nde yaşatılıyor,"Sivas'ta aslına uygun olarak restore edilen ve Sivas Kongresi'ne ev sahipliği yapan Atatürk Kongre Müzesi, yeni düzenlemelerle ziyaretçilerine Milli Mücadele atmosferini yansıtıyor."
Kültür-Sanat,Kerpiç evleriyle Konya'nın sanatçı köyü,"Şehir yaşamının stresinden uzaklaşmak amacıyla Konya'nın Hüyük ilçesine kurulan, birçok sanatçının da evinin bulunduğu Sonsuz Şükran Köyü'ne ilgi artıyor."
Kültür-Sanat,Görkemli sütunları ve gizemli heykelleriyle Yerebatan Sarnıcı,"İstanbul'un en çok ziyaretçi ağırlayan tarihi mekanlarından Yerebatan Sarnıcı, 9 metre yüksekliğinde 336 sütunu ve 2 Medusa heykeliyle görenleri kendine hayran bırakıyor."
Kültür-Sanat,Fırat'ın incisi Rumkale su sporlarına ve balon turlarına hazırlanıyor,"Tarihte birçok medeniyete ev sahipliği yapan Fırat'ın incisi Rumkale, eteklerinde yapılacak farklı su sporları ve balon turlarıyla bölgenin yeni cazibe merkezi olmayı hedefliyor."
Kültür-Sanat,19. yüzyıla ait Japon gazete kupürleri onarıma alındı,Milli Saraylar Tekstil Konservasyon ve Restorasyon Atölyesinde restorasyonu devam eden paravanın astar bölümünden çıkan 19. yüzyıla ait Japon gazete kupürleri onarıma alındı.
Kültür-Sanat,Arnavutluk'ta farklı medeniyetlerin iz bıraktığı yer: Berat Kalesi,"Arnavutluk'un Berat şehrinde MÖ 4. yüzyılda inşa edildiği düşünülen Berat Kalesi, konumu nedeniyle ""antik kentin tacı"" olarak nitelendiriliyor."
Kültür-Sanat,Küçük piyanist Uluslararası Müzik Yarışması'na hazırlanıyor,"Aydın'da 8 aylık piyano eğitimiyle Almanya'da düzenlenen uluslararası yarışmada ikinci olan 8 yaşındaki Doğu Balyemez, Bulgaristan'da düzenlenecek yarışmada ""en iyi"" olmayı hedefliyor."
Kültür-Sanat,Dünya uygarlık tarihine ışık tutan höyük: Çayönü,"Diyarbakır'ın Ergani ilçesinde göçebelikten yerleşik yaşantıya, avcılık ve toplayıcılıktan üreticiliğe geçilen neolitik devrin izlerini taşıyan Çayönü Höyüğü'nde arkeolojik kazı devam ediyor."
Kültür-Sanat,ABD'deki Katolik okulu Harry Potter kitaplarını yasakladı,"ABD’deki bir Katolik okulu, kötü ruhları çağıran gerçek büyüleri içerdiği iddiasıyla Harry Potter kitaplarını yasakladı."
Kültür-Sanat,Bir kültür külliyesi Büyük Çamlıca Camii,"Açılışı Cumhurbaşkanı Erdoğan tarafından yapılan Büyük Çamlıca Camii'nin sanat galerisi, kütüphanesi, konferans salonu ve sanat atölyesi yoğun ilgi görüyor."
Kültür-Sanat,"Milli Mücadele'nin kadın kahramanlarından ""Kara Fatma""","Sivas Kongresi sırasında Mustafa Kemal Paşa ile görüşerek savaşa katılmak için izin isteyen ve ""Kara Fatma"" lakabını alan Fatma Seher, Milli Mücadele'nin kadın kahramanları arasında yer alıyor."
Kültür-Sanat,Atatürk'ün Sivas'a gelişi temsili olarak canlandırıldı,"Tarihi otomobil içinde halkı selamladı, dönemi temsil eden askerler de ona eşlik etti. Sivas Kongresi'nin 100.yıl etkinlikleri kapsamında Gazi Mustafa Kemal Atatürk'ün Erzurum'dan Sivas'a gelişi temsili olarak canlandırıldı."
Kültür-Sanat,Amasya Kalesi'nde Bayezid döneminden kalma cami kalıntısı bulundu,"Amasya Kalesi'nde yapılan arkeolojik kazıda, 700 yıllık cami kalıntısına ulaşıldı. Caminin, Yıldırım Bayezid döneminde yapıldığı düşünülüyor."
Kültür-Sanat,'Ülke olarak TRT 2 ile uzun bir yolculuğumuz olacak',"TRT Yönetim Kurulu Başkanı ve Genel Müdürü Eren, ""TRT 2'yi daha geniş tabanlı bir platform, çok boyutlu, çok mecralı bir kültür sanat markası yapma hedefimiz var"" dedi."
Kültür-Sanat,Atlı süvariler 97 yıl sonra dörtnala zafere koşuyor,"Zafer Haftası etkinlikleri kapsamında İstiklal Savaşı'ndaki süvarilerin Afyonkarahisar'dan İzmir'e seferini canlandıran atlılar, uzun ve yorucu yolculuklarını sürdürüyor."
Kültür-Sanat,İki bin yıllık köprü yeniden ayağa kaldırılıyor,"Karayolları Genel Müdürlüğü, Batman Çayı üzerinde Roma döneminde yaptırılan, daha sonra Artuklular tarafından onarılan Perpıra Köprüsü'nü turizme kazandıracak."
Kültür-Sanat,Amasya'da 700 yıllık cami kalıntısı ve sokak bulundu,Amasya'da Harşena Kalesi ve Kızlar Sarayı kazısında Osmanlı dönemine ait olduğu düşünülen 700 yıllık cami kalıntıları ile sokak bulundu.
Kültür-Sanat,İnceğiz Kanyonu ziyaretçilerine eşsiz manzara sunuyor,"Denizli, Aydın ve Muğla sınırlarında yer alan, eşsiz manzarasıyla hayranlık uyandıran ve ""Arapapıştı"" olarak da bilinen İnceğiz Kanyonu ziyaretçilerini bekliyor."
Kültür-Sanat,Osmanlı'nın son büyük projesi: Hicaz Demiryolu,"Sultan 2. Abdülhamid tarafından 1900-1908 yıllarında Şam ile Medine arasında inşa ettirilen Hicaz Demiryolu, Osmanlı coğrafyasındaki demir yollarından en önemlisiydi."
Kültür-Sanat,Çatalhöyük kazılarında küçük kadın ve erkek heykelleri bulundu,"İnsanlığın ilk yerleşim yerlerinden biri olduğu kabul edilen Konya'daki Çatalhöyük'te, kadın ve erkek heykelcikleri bulundu."
Kültür-Sanat,Rize'nin asırlık çivisiz camileri,"Rize'de çivi kullanılmadan inşa edilen ve Osmanlı motifleri taşıyan camiler, hem ihtişamıyla hem de dayanıklılığıyla dikkat çekiyor."
Kültür-Sanat,Hasankeyf'teki tarihi Roma Çarşısı yeniden canlanacak,"Batman'da, Ilısu Barajı ve HES projesinden etkilenen tarihi Hasankeyf ilçesindeki Roma Çarşısı yeniden canlanacak. Turistler kanal boyu vadiyi gezerek, Roma Çarşısı'ndan alışveriş yapabilecek."
Kültür-Sanat,Tarihi Erzurum Kalesi'nde 8 asırlık su isale hattı bulundu,Tarihi kaledeki kazı çalışmalarında bulunan 700-800 yıl öncesine ait atık ve temiz su hatları bugünün şartlarına göre bile mükemmel olarak değerlendirildi.
Kültür-Sanat,Aspendos Antik Tiyatrosu'nda opera ve bale heyecanı,Aspendos Antik Tiyatrosu'nda 1 Eylül'de başlayacak ve birbirinden seçkin eserlerin en özel prodüksiyonlarının sahneleneceği 26. Uluslararası Aspendos Opera ve Bale Festivali için son hazırlıklar tamamlandı.
Kültür-Sanat,Japon arkeolog Ryoichi Kontani'nin Kültepe aşkı,"Ülkesinden binlerce kilometre uzaklıktaki Kültepe Kaniş/Karum Höyüğü'ndeki kazı çalışmalarına stajyer öğrenciyken başlayan Ryoichi Kontani, 30 yıldır ""dünya tarihinin merkezi"" olarak gördüğü Türkiye'de Anadolu'nun geçmişini ve Hititleri araştırıyor."
Kültür-Sanat,Bilecik'te Dursun Fakih Türbesi'ne ziyaretçi ilgisi,"Osmanlı'da kuruluşun nişanesi kabul edilen ilk hutbeyi okuyan, kadılık görevinde de bulunan Dursun Fakih'in türbesi özellikle hafta sonlarında ziyaretçilerden büyük ilgi görüyor."
Kültür-Sanat,Büyük Zaferin 100. yılına özel dijital oyunlar hazırlanıyor,"Kamu ve özel sektör temsilcilerinden oluşan bir platform, Büyük Zaferin 100. yılında, Zafer Oyunları Projesi kapsamında 100 dijital oyun geliştirecek."
Kültür-Sanat,Medya Oscarları töreninde TRT'ye 3 ödül birden,"Radyo Televizyon Gazetecileri Derneği'nin (RTGD) ""Medya Oscarları Ödülleri""ni kazanan isimler belli oldu."
Kültür-Sanat,Erzurum'da eski Türklere ait mezar taşları bulundu,"Erzurum'un Tortum ilçesindeki su hattı kazısında, koç başlı mezar taşları bulundu. Tamga adı verilen ve İskit Türkleri'ne ait olduğu düşünülen buluntular koruma altına alındı."
Kültür-Sanat,Demre'de üstü alüvyonla kaplı bir kent tespit edildi,"Antalya'da, Roma döneminden kalma tiyatronun ve klasik çağ özelliklerini taşıyan kaya mezarlarının bulunduğu Demre ilçesinde, üstü alüvyonla kaplı büyük bir kent olduğu belirlendi."
Kültür-Sanat,Kayseri'de tek parça halinde mamut fosili bulundu,"Kayseri Yamula Barajı kıyısında sürdürülen kazılarda, bilim insanları tarafından dünyada ilk kez tek parça halinde bozulmamış mamut fosiline ulaşıldı."
Kültür-Sanat,Aizanoi Antik Kenti'nde anıt mezar bulundu,"Kütahya'nın Çavdarhisar ilçesinde bulunan ve ""İkinci Efes"" olarak adlandırılan Aizanoi Antik Kenti'nde yürütülen kazılarda, anıt mezara ulaşıldı."
Kültür-Sanat,Tarihi Alaca Köprü yıllara meydan okuyor,"Ağrı'nın Doğubayazıt ilçesinde, tarihi İpekyolu güzergahında yer alan tek gözlü Alaca Köprü, aradan geçen yıllara rağmen tüm ihtişamıyla varlığını sürdürüyor."
Kültür-Sanat,Bu hafta 3'ü yerli 7 film vizyona girecek,"Sinema salonlarında bu hafta New York'ta Yağmurlu Bir Gün, İblis: Esir-i Beden, Masal Şatosu: Sihirli Davet, Abigail: Sınırların Ötesinde, Mircin, Elveda Oğlum ve Kediler filmleri izleyiciyle buluşacak."
Kültür-Sanat,Mardin'de bulunan Pirre Merdan 1. derece sit alanı ilan edildi,"Şanlıurfa Kültür Varlıklarını Koruma Bölge Kurulu, Mardin'in Artuklu ilçesinde yer alan Pirre Merdan'ın 1'inci derece sit alanı ilan edilmesini kararlaştırdı."
Kültür-Sanat,"TRT 1'in ""Aileler Yarışıyor"" programında arabalar teslim edildi","Türkiye'nin bir numaralı ekranı TRT 1'de izleyiciyle buluşan ""Aileler Yarışıyor"" programında, otomobiller sahiplerini buldu. Aileler büyük sevinç yaşadı."
Kültür-Sanat,76. Venedik Film Festivali başladı,"İtalya'da bu yıl 76'ncısı düzenlenen Uluslararası Venedik Film Festivali, Japon yönetmen Hirokazu Koreeda’nın ""La Verite"" filminin gösterimiyle başladı."
ÖZEL HABER,Aşkın yıktığı surların şehri: Troia,"Aşk uğruna çıkan bir savaş, adına destanlar yazılan ve küllerinden defalarca doğan, yüzyıllar sonra talan edilip hazineleri çalınan bir kent Troia..."
